UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database
Q05958	P42948	850928	853339	ECM22	SET4	array technology/partial DNA sequence identification by hybridization,western blot	29263028,24170807,16880382	Saccharomyces cerevisiae	Yeastract
P47043	Q12048	853390	855825	ZAP1	ATG41	array technology/partial DNA sequence identification by hybridization,nuclease assay	10884426,24170807,18673560,16880382	Saccharomyces cerevisiae	Yeastract
P39678	P21524	851503	856801	MBP1	RNR1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr	12399584,11572776,15343339,20385592,11206552,15654101,15965243,24170807,18160399,23593391,19094980	Saccharomyces cerevisiae	Yeastract
P27705	Q12255	852848	850782	MIG1	NYV1	reverse transcription pcr	25017437,24170807	Saccharomyces cerevisiae	Yeastract
P07248	P41909	851802	855956	ADR1	PXA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,reverse transcription pcr	15343339,17551510,28321934,24170807,18285336	Saccharomyces cerevisiae	Yeastract
P33200	P18408	852278	856296	PDR3	MET16	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	11683503,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q02884	P32891	856002	851380	ELP4	DLD1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	24170807,15343339,10628845,30073202	Saccharomyces cerevisiae	Yeastract
P41546	P38821	850513	856513	HAC1	APE4	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q08235	851542	854078	RPN4	BRX1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P07249	P07991	855059	851158	ARG80	CAR2	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility shift assay,experimental participant identification	20385592,24092741,24170807,2017180	Saccharomyces cerevisiae	Yeastract
P07261	P40319	856030	851087	GCR1	ELO3	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	8027068,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P46974	P13433	853592	850507	RSF2	RPO41	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	24170807,16208474	Saccharomyces cerevisiae	Yeastract
P61829	P25297	24573116,854584	854916	OLI1	PHO84	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,northern blot,tag visualisation by enzyme assay	14624238,12453218,19528318,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q02721	850513	851040	HAC1	REC102	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P33749	P40471	853803	854682	MSN4	AYR1	electrophoretic mobility shift assay	27637775,24170807	Saccharomyces cerevisiae	Yeastract
P52488	Q08558	851998	854352	UBA2	DCI1	array technology/partial DNA sequence identification by hybridization,northern blot	17551510,24170807,9774671	Saccharomyces cerevisiae	Yeastract
Q12753	P38298	856117	852481	HAA1	YPC1	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	20955010,25282639,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P25353	851542	850391	RPN4	NPP1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q01722	P19414	855522	851013	GCR2	ACO1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection,reverse transcription pcr	15645478,20393576,24170807	Saccharomyces cerevisiae	Yeastract
P15315	P0CX80	852710	856450,856452	CUP2	CUP1-1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,fluorescence recovery after photobleaching,northern blot,tag visualisation	30318444,3043194,16278453,16880382,24170807,18218898	Saccharomyces cerevisiae	Yeastract
Q03465	P38811	851542	856499	RPN4	TRA1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P32368	851542	853668	RPN4	SAC1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P47108	851542	853498	RPN4	URB2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P36148	P09368	853941	850833	GPT2	PUT1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,full identification by RNA sequencing,northern blot,quantitative reverse transcription pcr,tag visualisation by enzyme assay	19574222,12796300,26899143,11137008,24170807,8622686,29620523	Saccharomyces cerevisiae	Yeastract
P33748	P38068	855053	852302	MSN2	GRX7	chromatin immunoprecipitation array,northern blot	22354995,18503006,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P43614	850513	850603	HAC1	KEG1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,footprinting,full identification by RNA sequencing	15343339,30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P38889	Q04947	856613	851819	SKN7	RTN1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P12383	Q07551	852871	851433	PDR1	-	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	24170807,11683503,18627600,17881724	Saccharomyces cerevisiae	Yeastract
P07269	P06197	851452	856229	PHO2	PIS1	tag visualisation by enzyme assay	15755922,24170807	Saccharomyces cerevisiae	Yeastract
P41817	P32901	855926	853968	CUP9	PTR2	chromatin immunoprecipitation array,northern blot,reverse transcription pcr,tag visualisation by enzyme assay	15343339,17693598,11489133,18708352,24170807,17005992,9427760	Saccharomyces cerevisiae	Yeastract
P41546	P53912	850513	855588	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P25302	P32334	856847	852897	SWI4	MSB2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,quantitative reverse transcription pcr	12399584,11572776,15343339,16880382,20333241,16709784,11206552,27924024,15965243,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P41546	P40353	850513	854559	HAC1	ATF1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q02516	P53337	854540	853201	HAP5	ERV29	tag visualisation by fluorescence	24170807,24722431	Saccharomyces cerevisiae	Yeastract
Q03465	P20485	851542	850824	RPN4	CKI1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P32488	850513	855105	HAC1	ISF1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P38889	Q02725	856613	856088	SKN7	VTC3	Identification by mass spectrometry,chromatin immunoprecipitation array	12399584,27373166,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q04728	850513	855084	HAC1	ARG7	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P33751	850513	852150	HAC1	PAD1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38707	850513	856412	HAC1	DED81	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P26798	P07250	851701	851753	INO2	ARG82	reverse transcription pcr	21538248,24170807	Saccharomyces cerevisiae	Yeastract
P38830	P43562	856524	850503	NDT80	-	chromatin immunoprecipitation assay,tag visualisation by enzyme assay	15837806,28327289,24170807	Saccharomyces cerevisiae	Yeastract
P36148	P38182	853941	852200	GPT2	ATG8	reverse transcription pcr	24170807,26649943	Saccharomyces cerevisiae	Yeastract
Q03465	P18962	851542	856423	RPN4	DAP2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,experimental interaction detection	21931558,18627600,24170807,16709784	Saccharomyces cerevisiae	Yeastract
P38874	P39676	856594	853149	IKI1	YHB1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	7896850,12399584,15343339,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P06106	855005	851010	YAP1	MET17	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	12399584,17327492,18627600,15713640,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P14922	851542	852410	RPN4	CYC8	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P43574	P08679	850523	850361	GAT1	CIT2	full identification by RNA sequencing,tag visualisation by enzyme assay	24170807,17254574,29620523	Saccharomyces cerevisiae	Yeastract
P33748	Q08622	855053	854380	MSN2	GEP3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,fluorescence-activated cell sorting	16926161,19487574,24210615,24170807,28949295,18931682	Saccharomyces cerevisiae	Yeastract
P26798	P22543	851701	850941	INO2	VPS34	reverse transcription pcr	21538248,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P47026	850513	853354	HAC1	GWT1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q00684	P27796	850585	854646	CDC14	POT1	quantitative reverse transcription pcr	23088601,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q04526	850513	854891	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P21957	Q05043	856366	855045	OPI1	RSF1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	16034810,20385592,21900497,24170807	Saccharomyces cerevisiae	Yeastract
P08153	Q99299	851724	855945	SWI5	AIM44	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot	12399584,11572776,15343339,10535956,16709784,11309124,24170807,17898805	Saccharomyces cerevisiae	Yeastract
P46954	P15365	853356	853617	SIP4	DAL5	reverse transcription pcr	19104072,24170807	Saccharomyces cerevisiae	Yeastract
P11746	P00546	855060	852457	MCM1	CDC28	electrophoretic mobility shift assay	2673922,24170807	Saccharomyces cerevisiae	Yeastract
P18494	P32288	856763	856147	GLN3	GLN1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility shift assay,enzymatic study,full identification by RNA sequencing,tag visualisation by enzyme assay	12399584,15343339,20385592,1990286,7568152,7608102,11137008,28964698,10392447,24170807,20233714,8655543	Saccharomyces cerevisiae	Yeastract
P33749	P25376	853803	850333	MSN4	AGP1	chromatin immunoprecipitation assay,tag visualisation by enzyme assay	10590462,28949295,24170807	Saccharomyces cerevisiae	Yeastract
P07248	P40475	851802	854686	ADR1	QDR1	reverse transcription pcr	18285336,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q04002	851542	851761	RPN4	SCC2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P36093	P10614	853823	856398	PHD1	ERG11	chromatin immunoprecipitation array,tag visualisation by enzyme assay	15343339,16449570,24170807,26448198	Saccharomyces cerevisiae	Yeastract
P22035	P32288	853974	856147	BAS1	GLN1	tag visualisation by enzyme assay	9749667,24170807	Saccharomyces cerevisiae	Yeastract
P22035	P41930	853974	856013	BAS1	SSU1	array technology/partial DNA sequence identification by hybridization,northern blot	21119627,20385592,24170807,15948949	Saccharomyces cerevisiae	Yeastract
P18494	P33327	856763	851311	GLN3	GDH2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,electrophoretic mobility shift assay,enzymatic study,full identification by RNA sequencing,northern blot,reverse transcription pcr,tag visualisation by enzyme assay	22039046,15343339,21184740,26333687,7568152,7608102,11137008,28964698,24170807,1990286,8416910,8655543	Saccharomyces cerevisiae	Yeastract
P38141	P56628	852542	850509	THI2	RPL22B	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	29686730,20385592,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P20081	851542	855587	RPN4	FPR1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03833	P12689	851670	854527	GIS1	REV1	reverse transcription pcr	19687253,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P33416	851542	851845	RPN4	HSP78	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P40040	851542	856792	RPN4	THO1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P03069	Q08906	856709	854564	GCN4	FIT2	array technology/partial DNA sequence identification by hybridization,quantitative reverse transcription pcr	15843968,21119627,19346491,29626156,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P12383	P53035	852871	852663	PDR1	MIG2	array technology/partial DNA sequence identification by hybridization,primer specific pcr	18627600,11557050,24170807	Saccharomyces cerevisiae	Yeastract
P10961	P0CX80	852806	856450,856452	HSF1	CUP1-1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr	16926161,30332327,15647283,14612437,7969152,1996089,15947197,20385592,17586717,15343339,7559639,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P28834	851542	855691	RPN4	IDH1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	20385592,18627600,24170807,21931558,15575969	Saccharomyces cerevisiae	Yeastract
