UniprotID.TF,UniprotID.Target,NCBI.GeneID.TF,NCBI.GeneID.Target,Name.TF,Name.Target,Detection.method,PubmedID,Organism,Source.database
Q3UV55,Q62227,217166,23957,Nr1d1,Nr0b2,chromatin immunoprecipitation assay;inferred by curator,18565334;29087512;27924024,Mus musculus,GTRD;TRRUST
P08046,Q7TSI8,13653,14184,Egr1,Fgfr3,inferred by curator,17202159,Mus musculus,TRED
Q64693,P15530,18985,15985,Pou2af1,Cd79b,inferred by curator,11907094;29087512,Mus musculus,TRRUST
O89090,P33434,20683,17390,Sp1,Mmp2,chromatin immunoprecipitation assay;inferred by curator,17202159;19770485;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
P01108,Q64364,17869,12578,Myc,Cdkn2a,chromatin immunoprecipitation assay;inferred by curator,11062467;29087512;27924024,Mus musculus,GTRD;TRRUST
P25233,Q64364,17984,12578,Ndn,Cdkn2a,inferred by curator,24392139;29087512,Mus musculus,TRRUST
Q04207,P41245,19697,17395,Rela,Mmp9,chromatin immunoprecipitation assay;inferred by curator,20515776;21502320;24894401;23161884;27924024;29087512,Mus musculus,GTRD;TRRUST
Q60722,P17095,21413,111241;15361,Tcf4,Hmga1,inferred by curator,22961697;29087512,Mus musculus,TRRUST
O88621,Q62432,14106,17126,Foxh1,Smad2,inferred by curator,29087512;9288972,Mus musculus,TRRUST
Q3V4A4,P63015,-,18508,Pygo2,Pax6,inferred by curator,29087512;17428831,Mus musculus,TRRUST
P17433,Q9QZB6,20375,18124,Spi1,Nr4a3,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;19843184;9177279,Mus musculus,GTRD;TRRUST
Q04887,P28481,20682,12824,Sox9,Col2a1,chromatin immunoprecipitation assay;inferred by curator,19828133;9264261;27924024;18677406;29087512;18390577,Mus musculus,GTRD;TRRUST
Q62432,Q02591,17126,14836,Smad2,Gsc,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;16055724;9702197,Mus musculus,GTRD;TRRUST
P58462,P63075,108655,14171,Foxp1,Fgf17,inferred by curator,20713518;29087512,Mus musculus,TRRUST
P15314,O70570,16362,18703,Irf1,Pigr,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;9973374,Mus musculus,GTRD;TRRUST
P41778,P41778,18514,18514,Pbx1,Pbx1,chromatin immunoprecipitation assay;inferred by curator,19115252;29087512;27924024,Mus musculus,GTRD;TRRUST
P52633,P15247,20852,16198,Stat6,Il9,chromatin immunoprecipitation assay;inferred by curator,23727894;29087512;27924024,Mus musculus,GTRD;TRRUST
P01108,P30285,17869,12567,Myc,Cdk4,chromatin immunoprecipitation assay;inferred by curator,17202159;27924024;29087512;10688915,Mus musculus,GTRD;TRED;TRRUST
P28322,Q9DBB1,18612,67603,Etv4,Dusp6,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20346941,Mus musculus,GTRD;TRRUST
Q64092,Q8BG60,209446,56338,Tfe3,Txnip,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;24037087,Mus musculus,GTRD;TRRUST
P34056,P70387,21418,15216,Tfap2a,Hfe,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P02340,O09114,22059,19215,Tp53,Ptgds,inferred by curator,17675519;29087512,Mus musculus,TRRUST
O35740,P53566,17684,12606,Cited2,Cebpa,inferred by curator,29087512;18358466,Mus musculus,TRRUST
Q9JJP2,P02340,22062,22059,Tp73,Tp53,inferred by curator,29087512;10894779;12897129,Mus musculus,TRRUST
Q00175,Q05910,18667,11501,Pgr,Adam8,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;18287572,Mus musculus,GTRD;TRRUST
P25799,P35846,18033,14275,Nfkb1,Folr1,inferred by curator,19881551;29087512,Mus musculus,TRRUST
Q60641,P08730,20186,16663,Nr1h4,Krt13,inferred by curator,21619550;29087512,Mus musculus,TRRUST
P80206,P42586,-,18088,Otx2,Nkx2-2,chromatin immunoprecipitation assay;inferred by curator,29087512;15105370;27924024,Mus musculus,GTRD;TRRUST
Q76LW6,O35235,23863,21943,Dand5,Tnfsf11,inferred by curator,16052479;29087512,Mus musculus,TRRUST
Q61660,P35582,15223,15375,Foxj1,Foxa1,inferred by curator,29087512;9096351,Mus musculus,TRRUST
P15375,P13405,17878,19645,Myf6,Rb1,inferred by curator,12105204;29087512,Mus musculus,TRRUST
B2RWS6,Q8K1K9,328572,102423,Ep300,Hinfp,chromatin immunoprecipitation assay;inferred by curator,17826007;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9DBY5,Q61457,494448,12447,Cbx6,Ccne1,inferred by curator,29087512;22214847,Mus musculus,TRRUST
P28700,O08601,20181,17777,Rxra,Mttp,chromatin immunoprecipitation assay;inferred by curator,29087512;12777384;27924024,Mus musculus,GTRD;TRRUST
P10085,P49919,17927,12577,Myod1,Cdkn1c,inferred by curator,22740650;18513743;29087512,Mus musculus,TRRUST
P70403,P46414,-,12576,Cux1,Cdkn1b,inferred by curator,19332113;29087512,Mus musculus,TRRUST
P22361,Q6T3A5,21405,241035,Hnf1a,Pkhd1,inferred by curator,29087512;15067314,Mus musculus,TRRUST
O89090,P11152,20683,16956,Sp1,Lpl,inferred by curator,29087512;15755745,Mus musculus,TRRUST
Q9R1E0,O70571,56458,27273,Foxo1,Pdk4,chromatin immunoprecipitation assay;inferred by curator,17079227;29087512;27924024,Mus musculus,GTRD;TRRUST
P42230,P42867,20850,13478,Stat5a,Dpagt1,chromatin immunoprecipitation assay;inferred by curator,12649593;29087512;27924024,Mus musculus,GTRD;TRRUST
P09025,Q8BHL5,15426,140579,Hoxc8,Elmo2,inferred by curator,17202159,Mus musculus,TRED
P27577,Q9QYK7,23871,29864,Ets1,Rnf11,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;27924024;15707580,Mus musculus,GTRD;TRED;TRRUST
Q9WVB2,P42586,21886,18088,Tle2,Nkx2-2,inferred by curator,29087512;18778483,Mus musculus,TRRUST
P30561,Q8CD91,11622,64074,Ahr,Smoc2,inferred by curator,19146932;29087512,Mus musculus,TRRUST
P27577,P10855,23871,20302,Ets1,Ccl3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
A4QPD3,Q9D1X0,19696,78688,Rel,Nol3,inferred by curator,17202159,Mus musculus,TRED
P05627,Q9Z2F6,16476,12051,Jun,Bcl3,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;27924024;10779330,Mus musculus,GTRD;TRED;TRRUST
B2RWS6,P47739,328572,11670,Ep300,Aldh3a1,inferred by curator,18436815;29087512,Mus musculus,TRRUST
Q62227,P39689,23957,12575,Nr0b2,Cdkn1a,inferred by curator,29087512;17074765,Mus musculus,TRRUST
P19091,P17919,11835,15407,Ar,Hoxb1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P25425,P97769,18986,12705,Pou2f1,Cited1,inferred by curator,17202159,Mus musculus,TRED
P70257,P07310,18032,12715,Nfix,Ckm,inferred by curator,29087512;20178747,Mus musculus,TRRUST
Q00286,P12656,18736,-,Pou1f1,Tshb,inferred by curator,9207961;29087512,Mus musculus,TRRUST
Q04887,Q04888,20682,20665,Sox9,Sox10,inferred by curator,22837482;24924191;29087512,Mus musculus,TRRUST
Q9ESZ8,Q6PF95,14886,-,Gtf2i,Igh,inferred by curator,19214191;29087512,Mus musculus,TRRUST
P52633,Q99JB6,20852,20371,Stat6,Foxp3,inferred by curator,18400747;29087512,Mus musculus,TRRUST
Q60793,Q64280,16600,13590,Klf4,Lefty1,chromatin immunoprecipitation assay;inferred by curator,16954384;29087512;27924024;24161396,Mus musculus,GTRD;TRRUST
P28033,P01101,12608,14281,Cebpb,Fos,chromatin immunoprecipitation assay;inferred by curator,11278638;15860545;27924024;29087512;18180320,Mus musculus,GTRD;TRRUST
Q04887,P82350,20682,20391,Sox9,Sgca,inferred by curator,19729026;29087512,Mus musculus,TRRUST
P15806,P63280,21423,22196,Tcf3,Ube2i,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;10497239,Mus musculus,GTRD;TRRUST
P42227,P97287,20848,17210,Stat3,Mcl1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q62432,Q80Z64,17126,71950,Smad2,Nanog,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;23649632;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
Q64701,P35428,19650,15205,Rbl1,Hes1,inferred by curator,17591923;29087512,Mus musculus,TRRUST
Q9JM73,Q02566,20807,17888,Srf,Myh6,chromatin immunoprecipitation assay;inferred by curator,8782063;27924024;26578589,Mus musculus,GTRD;ORegAnno
Q8VI67,Q61711,170574,15891,Sp7,Ibsp,chromatin immunoprecipitation assay;inferred by curator,24106268;29087512;27924024,Mus musculus,GTRD;TRRUST
P01101,P33434,14281,17390,Fos,Mmp2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;16258061,Mus musculus,GTRD;TRRUST
P02340,P10923,22059,20750,Tp53,Spp1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q8VCG9,P14434,170767,14960,Rfxap,H2-Aa,inferred by curator,29087512;11258423,Mus musculus,TRRUST
Q61066,P51557,11614,20845,Nr0b1,Star,inferred by curator,19822634;29087512;9751505,Mus musculus,TRRUST
P06876,P46414,17863,12576,Myb,Cdkn1b,inferred by curator,17202159,Mus musculus,TRED
P02340,P28563,22059,19252,Tp53,Dusp1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23149933,Mus musculus,GTRD;TRRUST
Q01705,Q61457,18128,12447,Notch1,Ccne1,chromatin immunoprecipitation assay;inferred by curator,29087512;18297084;27924024,Mus musculus,GTRD;TRRUST
Q61670,P43432,15284,16160,Hlx,Il12b,inferred by curator,29087512;21419047,Mus musculus,TRRUST
Q02248,Q61660,12387,15223,Ctnnb1,Foxj1,inferred by curator,18723525;29087512,Mus musculus,TRRUST
P97481,O35943,13819,14297,Epas1,Fxn,inferred by curator,17322295;29087512,Mus musculus,TRRUST
P97471,Q9WU72,17128,24099,Smad4,Tnfsf13b,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;18334541,Mus musculus,GTRD;TRRUST
Q9Z1J1,Q5F2I7,21415,-,Tcf7l1,Igk,inferred by curator,1714414;12415115;9671474;22544934;29087512,Mus musculus,TRRUST
P08046,P06804,13653,21926,Egr1,Tnf,inferred by curator,18651635;17567466;11856733;12509451;15940638;11997234;11739517;17202159;29087512,Mus musculus,TRED;TRRUST
P45481,O08785,-,12753,Crebbp,Clock,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;14645221,Mus musculus,GTRD;TRRUST
A0A1L1SU00,Q61066,-,11614,-,Nr0b1,inferred by curator,17202159,Mus musculus,TRED
Q62231,P70660,20471,18014,Six1,Neurog1,inferred by curator,29087512;22513373,Mus musculus,TRRUST
Q64707,P00375,22183,13361,Zrsr1,Dhfr,inferred by curator,29087512;14726517,Mus musculus,TRRUST
Q00899,P42582,22632,18091,Yy1,Nkx2-5,chromatin immunoprecipitation assay;inferred by curator,29087512;23307821;27924024,Mus musculus,GTRD;TRRUST
B7ZN52,P24699,-,17877,Lmo7,Myf5,inferred by curator,29087512;21525034,Mus musculus,TRRUST
P70671,P01572,54131,15962,Irf3,Ifna1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;11162841,Mus musculus,GTRD;TRRUST
O89090,Q64261,20683,12571,Sp1,Cdk6,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20570586,Mus musculus,GTRD;TRRUST
P13405,P25322,19645,12443,Rb1,Ccnd1,inferred by curator,29087512;8552398,Mus musculus,TRRUST
Q5SXJ3,P02340,237911,22059,Brip1,Tp53,inferred by curator,29087512;22348305,Mus musculus,TRRUST
P31360,Q07235,18992,20720,Pou3f2,Serpine2,inferred by curator,17202159,Mus musculus,TRED
P19091,P12660,11835,18545,Ar,Pcp2,inferred by curator,17202159,Mus musculus,TRED
Q04887,P97503,20682,12020,Sox9,Nkx3-2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;19306868,Mus musculus,GTRD;TRRUST
O89090,Q9WUJ4,20683,-,Sp1,Slc9a2,inferred by curator,29087512;11287330,Mus musculus,TRRUST
Q76LW6,Q62419,23863,20405,Dand5,Sh3gl1,inferred by curator,16990610;29087512,Mus musculus,TRRUST
A2AJK6,Q7M6Y2,320790,20666,Chd7,Sox11,inferred by curator,29087512;23827709,Mus musculus,TRRUST
P08152,Q9JJY4,13654,53975,Egr2,Ddx20,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P18111,O35903,12590,20300,Cdx1,Ccl25,inferred by curator,29087512;16517733,Mus musculus,TRRUST
O09106,P39689,433759,12575,Hdac1,Cdkn1a,chromatin immunoprecipitation assay;inferred by curator,19056828;25483064;17172847;27924024;29087512,Mus musculus,GTRD;TRRUST
Q9JKD8,P07750,57765,16189,Tbx21,Il4,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;21321581,Mus musculus,GTRD;TRRUST
P25799,P01580,18033,15978,Nfkb1,Ifng,inferred by curator,24415943;29087512;8982782;16481345,Mus musculus,TRRUST
P27577,P15530,23871,15985,Ets1,Cd79b,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q07279,Q61600,18022,-,Nfe2,Hbb-bh1,inferred by curator,14597626;20236933;29087512;10891470,Mus musculus,TRRUST
P17679,P26323,14460,14247,Gata1,Fli1,chromatin immunoprecipitation assay;inferred by curator,23813012;26578589;10523830;18971253;27924024;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P25799,P18340,18033,17329,Nfkb1,Cxcl9,inferred by curator,17202159,Mus musculus,TRED
P17433,O54890,20375,16416,Spi1,Itgb3,chromatin immunoprecipitation assay;inferred by curator,18288635;29087512;27924024,Mus musculus,GTRD;TRRUST
Q61501,P31725,13555,20202,E2f1,S100a9,inferred by curator,17202159,Mus musculus,TRED
P05627,P18165,16476,16939,Jun,Loricrin,inferred by curator,29087512;23341029,Mus musculus,TRRUST
Q04863,P25322,19698,12443,Relb,Ccnd1,inferred by curator,16260626;29087512;17008396,Mus musculus,TRRUST
P25799,Q60613,18033,11540,Nfkb1,Adora2a,inferred by curator,29087512;17869311,Mus musculus,TRRUST
P02340,P19001,22059,16669,Tp53,Krt19,inferred by curator,17202159;11146550;29087512,Mus musculus,TRED;TRRUST
Q60722,P35456,21413,18793,Tcf4,Plaur,inferred by curator,29087512;14990988,Mus musculus,TRRUST
P27577,P15306,23871,21824,Ets1,Thbd,chromatin immunoprecipitation assay;inferred by curator,19091791;29087512;27924024,Mus musculus,GTRD;TRRUST
O70494,Q05769,20687,19225,Sp3,Ptgs2,inferred by curator,29087512;17012241,Mus musculus,TRRUST
P37238,P13516,19016,20249,Pparg,Scd1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61026,P19091,17978,11835,Ncoa2,Ar,inferred by curator,23145053;29087512;15983373,Mus musculus,TRRUST
Q5SXC4,Q9DAT2,22344,73247,Vezf1,Mrgbp,inferred by curator,22308494;29087512,Mus musculus,TRRUST
P62960,P21447,22608,18671,Ybx1,Abcb1a,inferred by curator,17072343;29087512,Mus musculus,TRRUST
O35437,P33242,21412,26423,Tcf21,Nr5a1,inferred by curator,23313103;11287187;29087512,Mus musculus,TRRUST
O89090,Q8CH25,20683,66660,Sp1,Sltm,chromatin immunoprecipitation assay;inferred by curator,10713700;12473536;27924024;29087512;12569082;21831840,Mus musculus,GTRD;TRRUST
P08046,E9QNJ9,13653,14184,Egr1,Fgfr3,inferred by curator,17202159,Mus musculus,TRED
P02340,P06795,22059,18669,Tp53,Abcb1b,chromatin immunoprecipitation assay;inferred by curator,11313959;17202159;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
O89090,Q91VS7,20683,56615,Sp1,Mgst1,inferred by curator,29087512;21216258,Mus musculus,TRRUST
Q61501,O08785,13555,12753,E2f1,Clock,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P06876,P11087,17863,12842,Myb,Col1a1,inferred by curator,17202159,Mus musculus,TRED
P49698,P52792,15378,103988,Hnf4a,Gck,chromatin immunoprecipitation assay;inferred by curator,18805788;29087512;27924024,Mus musculus,GTRD;TRRUST
Q00175,P28649,18667,13075,Pgr,Cyp19a1,chromatin immunoprecipitation assay;inferred by curator,21628418;29087512;27924024,Mus musculus,GTRD;TRRUST
Q02650,P11911,18507,12518,Pax5,Cd79a,chromatin immunoprecipitation assay;inferred by curator,10022910;12612069;15361869;27924024;12446773;29087512,Mus musculus,GTRD;TRRUST
P26687,Q02858,22160,21687,Twist1,Tek,inferred by curator,24023872;29087512,Mus musculus,TRRUST
P06876,Q61823,17863,18569,Myb,Pdcd4,inferred by curator,17202159,Mus musculus,TRED
P23204,P13516,19013,20249,Ppara,Scd1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P70660,P48985,18014,11921,Neurog1,Atoh1,inferred by curator,20661473;29087512,Mus musculus,TRRUST
Q02067,Q62066,17172,11859,Ascl1,Phox2a,inferred by curator,29087512;9435282,Mus musculus,TRRUST
O88898,Q9D3F7,22061,74747,Tp63,Ddit4,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q62431,Q566J7,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
P17433,P16406,20375,13809,Spi1,Enpep,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P24699,P39689,17877,12575,Myf5,Cdkn1a,chromatin immunoprecipitation assay;inferred by curator,12105204;29087512;27924024,Mus musculus,GTRD;TRRUST
P70255,P28481,18029,12824,Nfic,Col2a1,inferred by curator,17202159,Mus musculus,TRED
Q03358,P48985,17702,11921,Msx2,Atoh1,inferred by curator,29087512;24715462,Mus musculus,TRRUST
Q02085,Q9Z0G9,20613,12739,Snai1,Cldn3,chromatin immunoprecipitation assay;inferred by curator,19597490;29087512;27924024,Mus musculus,GTRD;TRRUST
P97929,P39689,12190,12575,Brca2,Cdkn1a,inferred by curator,9171369;29087512,Mus musculus,TRRUST
P48432,Q6J1H4,20674,22286,Sox2,Utf1,chromatin immunoprecipitation assay;inferred by curator,15923625;29087512;27924024;10409735,Mus musculus,GTRD;TRRUST
P06537,P48754,-,12189,Nr3c1,Brca1,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;22328717,Mus musculus,GTRD;TRRUST
P05627,P82020,16476,13215,Jun,Defb2,chromatin immunoprecipitation assay;inferred by curator,15494486;29087512;27924024,Mus musculus,GTRD;TRRUST
O08686,P62737,12023,11475,Barx2,Acta2,inferred by curator,29087512;19269978,Mus musculus,TRRUST
Q76LW6,P18337,23863,20343,Dand5,Sell,inferred by curator,19041738;29087512,Mus musculus,TRRUST
P48301,Q03142,21677,14186,Tead2,Fgfr4,inferred by curator,16267055;29087512,Mus musculus,TRRUST
Q64693,Q52L95,18985,-,Pou2af1,Igk,inferred by curator,29087512;12230975,Mus musculus,TRRUST
P70340,P39689,17125,12575,Smad1,Cdkn1a,inferred by curator,29087512;11466619,Mus musculus,TRRUST
O70494,O35926,20687,12570,Sp3,Cdk5r2,inferred by curator,19437621;29087512,Mus musculus,TRRUST
Q7M6Y2,P43027,20666,14563,Sox11,Gdf5,inferred by curator,23356643;29087512,Mus musculus,TRRUST
O89090,Q07813,20683,12028,Sp1,Bax,inferred by curator,17202159,Mus musculus,TRED
P25799,P30987,18033,21390,Nfkb1,Tbxa2r,inferred by curator,17202159,Mus musculus,TRED
P01101,P70302,14281,20866,Fos,Stim1,chromatin immunoprecipitation assay;inferred by curator,29087512;25016017;27924024,Mus musculus,GTRD;TRRUST
P42669,Q61501,19290,13555,Pura,E2f1,inferred by curator,10597240;29087512,Mus musculus,TRRUST
Q8BUN5,P22777,17127,-,Smad3,Serpine1,inferred by curator,24002653;29087512,Mus musculus,TRRUST
P28700,Q8VI47,20181,12780,Rxra,Abcc2,chromatin immunoprecipitation assay;inferred by curator,12145812;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,P06869,20683,18792,Sp1,Plau,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P05627,P13297,16476,17701,Jun,Msx1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61045,P31360,20464,18992,Sim1,Pou3f2,inferred by curator,9784500;29087512,Mus musculus,TRRUST
O89090,P86546,20683,12096,Sp1,Bglap,inferred by curator,29087512;21820092,Mus musculus,TRRUST
P08152,P0C1T1,13654,103889,Egr2,Hoxb2,inferred by curator,11336508;17202159;29087512,Mus musculus,TRED;TRRUST
O09000,Q80Z64,-,71950,Ncoa3,Nanog,inferred by curator,24115386;29087512,Mus musculus,TRRUST
P28033,P54841,12608,16658,Cebpb,Mafb,chromatin immunoprecipitation assay;inferred by curator,29087512;19440205;27924024,Mus musculus,GTRD;TRRUST
Q60591,P20109,18019,16163,Nfatc2,Il13,inferred by curator,15229217;29087512,Mus musculus,TRRUST
O89090,P18572,20683,12215,Sp1,Bsg,chromatin immunoprecipitation assay;inferred by curator,22678117;27924024;17202159;29087512;11814679,Mus musculus,GTRD;TRED;TRRUST
P25799,P08152,18033,13654,Nfkb1,Egr2,inferred by curator,29087512;25553923,Mus musculus,TRRUST
P19785,Q9WTN3,13982,20787,Esr1,Srebf1,chromatin immunoprecipitation assay;inferred by curator,24277692;29087512;27924024,Mus musculus,GTRD;TRRUST
Q61658,P97458,15209,19127,Hesx1,Prop1,inferred by curator,29087512;17445765,Mus musculus,TRRUST
P97471,Q62312,17128,21813,Smad4,Tgfbr2,chromatin immunoprecipitation assay;inferred by curator,21881210;29087512;27924024,Mus musculus,GTRD;TRRUST
Q61658,P13864,15209,13433,Hesx1,Dnmt1,inferred by curator,17931718;29087512,Mus musculus,TRRUST
P25425,P10598,18986,12991,Pou2f1,Csn2,inferred by curator,15798204;16965262;17285328;17202159;29087512;19266165,Mus musculus,TRED;TRRUST
Q7M6Y2,P22724,20666,22417,Sox11,Wnt4,inferred by curator,22465478;29087512,Mus musculus,TRRUST
P62960,Q01279,22608,13649,Ybx1,Egfr,inferred by curator,17595327;29087512,Mus musculus,TRRUST
O89090,P49586,20683,13026,Sp1,Pcyt1a,chromatin immunoprecipitation assay;inferred by curator,10744779;12794070;16484221;15247247;27924024;17202159;29087512;16157598;10216289,Mus musculus,GTRD;TRED;TRRUST
P97474,P70323,18741,21380,Pitx2,Tbx1,inferred by curator,29087512;20129917,Mus musculus,TRRUST
Q08775,P37238,12393,19016,Runx2,Pparg,inferred by curator,15205891;29087512,Mus musculus,TRRUST
Q61039,O35690,15111,18935,Hand2,Phox2b,inferred by curator,21453680;29087512,Mus musculus,TRRUST
O09106,P60322,433759,378430,Hdac1,Nanos2,inferred by curator,23824843;29087512,Mus musculus,TRRUST
